Instance ATime AGood AGoodD AGoodBR AGoodBC ABorderC ABorderR ABlocksTry ABlocks AAveNZs AMaxNZs AMinNZs AisDBDF KMaxTime KTimeRemove KNRemove KNRemoveInner KTimeMerge KNMerge KNMergeInner KTimeComm KNComm KTimeOverall KGood KGoodD KGoodB Kborder KNBlocks KNBlocksNonT KAveNZs KMaxNZs KMinNZs KTimeToBest KIterOuterBest KNMergeInnerBest KNRemoveInnerBest RootBound RootGap TimeRootNode
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/buildingenergy_decomp_automatic1_log.txt:FS: 0.420 0.746 0.750 1.000 0.995 0.000 0.000 4 6 131478.667 207579 2 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -1.34078E154 1.340781E156 3561.556
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/c10400_decomp_automatic1_log.txt:FS: 0.001 0.883 0.998 0.885 1.000 0.000 0.024 4 400 10.000 10 10 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -18342.427 0.166 0.503
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/c801600_decomp_automatic1_log.txt:FS: 0.020 0.788 0.999 0.788 1.000 0.000 0.048 4 1600 80.000 80 80 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -79744.990 0.063 34.301
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/cap6000_decomp_automatic1_log.txt:FS: 0.001 0.994 0.999 0.994 1.000 0.000 0.001 4 1719 2.513 6 2 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -2451537.325 0.024 1.225
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/cardinal_decomp_automatic1_log.txt:FS: 0.001 0.091 0.791 0.149 0.771 0.013 0.381 4 5 27.200 32 20 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 143548.716 3.094 1.124
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/cdma_decomp_automatic1_log.txt:FS: 0.047 0.426 0.750 0.711 0.799 0.011 0.068 4 19 5247.474 24998 6 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -3.20502E16 98.804 3583.751
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/censusmtz_decomp_automatic1_log.txt:FS: 0.008 0.200 0.753 0.805 0.330 0.055 0.043 4 6 707.000 1091 2 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 4.640 24.719 16.534
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/cflp_m1_d_004_i3_decomp_automatic1_log.txt:FS: 0.030 0.788 0.999 0.788 1.000 0.000 0.048 4 2000 100.000 100 100 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 68405185.978 203.125 37.970
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/cflp_m1_d_006_i2_decomp_automatic1_log.txt:FS: 0.003 0.175 0.993 0.176 1.000 0.000 0.348 4 150 80.000 80 80 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 2479431.122 3.028 8.767
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/cflp_m1_d_007_i3_decomp_automatic1_log.txt:FS: 0.002 0.560 0.995 0.563 1.000 0.000 0.115 4 200 26.000 26 26 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 2821299.605 10.048 1.669
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/cflp_m1_d_009_i1_decomp_automatic1_log.txt:FS: 0.004 0.470 0.997 0.471 1.000 0.000 0.150 4 350 62.000 62 62 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 11399055.367 14.756 10.441
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/charmS_decomp_automatic1_log.txt:FS: 0.007 0.872 0.911 0.995 0.962 0.002 0.001 4 23 1785.870 9707 4 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 2525.714 256.335 24.169
